condition_name,section,content,source_url,source_path
Diabetes and pregnancy,planning_your_pregnancy,"Before you start trying for a baby, talk to your doctor or diabetes care team for advice. You should be referred to a diabetic pre-conception clinic for support.

Blood glucose
Make sure your blood glucose levels are well controlled before you become pregnant. Your diabetes team can help you with this.
You should be offered a blood test (called an HbA1c test). This shows your average blood glucose over the previous 2 to 3 months.
It's recommended your HbA1c level is less than 48mmol/mol before you get pregnant. If you cannot get your level below this, then try to get it as close as possible. Every improvement reduces the risk of complications for you and your baby.
If your HbA1c is above 86mmol/mol, it is advised not to try for a baby. Your care team will help you to reduce it.
You should continue using contraception until your blood glucose is controlled. Your GP or diabetes specialist can tell you how best to do this.
How to check your blood glucose levels

Make sure your blood glucose levels are well controlled before you become pregnant. Your diabetes team can help you with this.

You should be offered a blood test (called an HbA1c test). This shows your average blood glucose over the previous 2 to 3 months.

It's recommended your HbA1c level is less than 48mmol/mol before you get pregnant. If you cannot get your level below this, then try to get it as close as possible. Every improvement reduces the risk of complications for you and your baby.

If your HbA1c is above 86mmol/mol, it is advised not to try for a baby. Your care team will help you to reduce it.

You should continue using contraception until your blood glucose is controlled. Your GP or diabetes specialist can tell you how best to do this.

How to check your blood glucose levels

Folic acid
You'll need to take a higher dose (5mg) of folic acid every day:
- for at least 12 weeks before you get pregnant
- until you're 16 weeks pregnant
This will reduce the risk of a neural tube defect (NTD) for your baby. Neural tube defects are birth defects of the brain, spine or spinal cord. Spina bifida is one type of neural tube defect.
There's a higher risk of your baby having an NTD if you have diabetes.
You can only get 5mg folic acid tablets on prescription. Your doctor or diabetes team can prescribe this for you.

You'll need to take a higher dose (5mg) of folic acid every day:

- for at least 12 weeks before you get pregnant
- until you're 16 weeks pregnant

This will reduce the risk of a neural tube defect (NTD) for your baby. Neural tube defects are birth defects of the brain, spine or spinal cord. Spina bifida is one type of neural tube defect.

There's a higher risk of your baby having an NTD if you have diabetes.

You can only get 5mg folic acid tablets on prescription. Your doctor or diabetes team can prescribe this for you.",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#planning-your-pregnancy,/conditions/diabetes-and-pregnancy/
Diabetes and pregnancy,diabetes_treatment_during_pregnancy,"Ask your diabetes team for a review of your condition and the medicines you are taking. This to check that they are safe in pregnancy.

Your diabetes team may recommend changing your treatment during pregnancy.

Check your medicines
If you take tablets to manage your diabetes, you'll normally be advised to:
- stop taking these medicines (except metformin )
- switch to insulin
If you already use insulin to control your diabetes, you may need to switch to a different type of insulin.
If you use an insulin pump, you can continue to do so during pregnancy.
If you take medicines for high blood pressure or high cholesterol, these may also need to be changed.

If you take tablets to manage your diabetes, you'll normally be advised to:

- stop taking these medicines (except metformin )
- switch to insulin

If you already use insulin to control your diabetes, you may need to switch to a different type of insulin.

If you use an insulin pump, you can continue to do so during pregnancy.

If you take medicines for high blood pressure or high cholesterol, these may also need to be changed.

Attend all appointments
It's important that you attend all your appointments.
This is so that your diabetes and obstetric teams can:
- monitor your condition
- react to any changes that could affect your or your baby's health
Nausea and vomiting in pregnancy may make your blood glucose levels more difficult to control. You will need to check your levels more often. Your diabetes and obstetric teams can advise you as to how best to manage this.

It's important that you attend all your appointments.

This is so that your diabetes and obstetric teams can:

- monitor your condition
- react to any changes that could affect your or your baby's health

Nausea and vomiting in pregnancy may make your blood glucose levels more difficult to control. You will need to check your levels more often. Your diabetes and obstetric teams can advise you as to how best to manage this.",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#diabetes-treatment-during-pregnancy,/conditions/diabetes-and-pregnancy/
Diabetes and pregnancy,diabetic_eye_screening_in_pregnancy,"You will be offered regular diabetic eye screening during your pregnancy. This is to check for signs of diabetic eye disease (diabetic retinopathy).

The risk of diabetic retinopathy increases in pregnancy. But diabetic retinopathy can be treated, especially if it is caught early.

If you decide not to have the test, tell the doctor looking after your diabetes care.

Diabetic RetinaScreen in pregnancy",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#diabetic-eye-screening-in-pregnancy,/conditions/diabetes-and-pregnancy/
Diabetes and pregnancy,labour_and_birth,"You should give birth in a hospital with a maternity team led by an obstetrician.

You'll usually be advised to deliver your baby a week or two before your due date. This is to reduce the risk of complications of diabetes, particularly the risk of stillbirth.

Your obstetric team will help you decide the best timing and delivery approach for you and your baby.

Your blood glucose will be measured more often during labour and birth. You may be given a drip in your arm with insulin and glucose to keep your blood glucose at a normal level.",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#labour-and-birth,/conditions/diabetes-and-pregnancy/
Diabetes and pregnancy,after_the_birth,"Feed your baby as soon as possible after the birth, ideally within 30 minutes. This helps keep your baby's blood glucose at a safe level. Breastfeeding is usually the best option.

You may have saved colostrum that you can use to feed your baby while your milk supply is starting. This is often collected in late pregnancy. Your obstetric team will advise you on this.

Your baby will have their glucose monitored soon after they're born. This is to check if their blood glucose level is okay.

If your baby's blood glucose cannot be kept within a healthy range or they are having problems feeding, they may need extra care in the neonatal unit .

When you are leaving the hospital after the birth, your diabetes team will arrange your follow-up visit.",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#after-the-birth,/conditions/diabetes-and-pregnancy/
Diabetes and pregnancy,your_care_after_pregnancy,"Talk to your healthcare team about the best contraceptive option for you before your discharge home.

In the days after your baby is born, you can usually go back on to the same diabetes medicines you were on before pregnancy. Talk to your diabetes team. They will help you decide what's right for you.

If you were on tablets before you became pregnant, your diabetes team will advise you about this.",https://www2.hse.ie/conditions/diabetes-and-pregnancy/#your-care-after-pregnancy,/conditions/diabetes-and-pregnancy/
Diabetes,type_1_diabetes,Find out about type 1 diabetes and living with the condition,https://www2.hse.ie/conditions/diabetes/#type-1-diabetes,/conditions/diabetes/
Diabetes,type_2_diabetes,Find out about type 2 diabetes and living with the condition,https://www2.hse.ie/conditions/diabetes/#type-2-diabetes,/conditions/diabetes/
Diabetes,diabetic_retina_screen,How the RetinaScreen programme can detect changes in vision in people with diabetes,https://www2.hse.ie/conditions/diabetes/#diabetic-retina-screen,/conditions/diabetes/
Diabetes,courses_and_support,Courses and support to help you manage type 2 diabetes or pre-diabetes,https://www2.hse.ie/conditions/diabetes/#courses-and-support,/conditions/diabetes/
Diabetes,pre-diabetes,Pre-diabetes is very treatable - type 2 diabetes can often be prevented or delayed,https://www2.hse.ie/conditions/diabetes/#pre-diabetes,/conditions/diabetes/
Diabetes,diabetes_and_pregnancy,You can have a healthy pregnancy with diabetes but managing your diabetes might be harder,https://www2.hse.ie/conditions/diabetes/#diabetes-and-pregnancy,/conditions/diabetes/
Diabetic retinopathy,how_diabetes_can_affect_eyes,"The retina is the light-sensitive layer of cells at the back of your eye. It converts light into electrical signals. The signals are sent to the brain which turns them into the images you see.

The retina needs a constant supply of blood. It gets this through a network of tiny blood vessels.

Over time, high blood glucose levels caused by type 1 or type 2 diabetes can damage these blood vessels. This happens in 3 main stages.

Stage 1: Background retinopathy
Tiny swellings develop in the blood vessels. These may bleed slightly but do not usually affect your vision.

Tiny swellings develop in the blood vessels. These may bleed slightly but do not usually affect your vision.

Stage 2: Pre-proliferative retinopathy
More severe and widespread changes affect the blood vessels. These include more significant bleeding into the eye.

More severe and widespread changes affect the blood vessels. These include more significant bleeding into the eye.

Stage 3: Proliferative retinopathy
Scar tissue and new blood vessels, which are weak and bleed easily, develop on the retina. This can result in some loss of vision.
If retinopathy is found early, lifestyle changes and treatment can stop it getting worse.

Scar tissue and new blood vessels, which are weak and bleed easily, develop on the retina. This can result in some loss of vision.

If retinopathy is found early, lifestyle changes and treatment can stop it getting worse.",https://www2.hse.ie/conditions/diabetic-retinopathy/#how-diabetes-can-affect-eyes,/conditions/diabetic-retinopathy/
Diabetic retinopathy,risk_of_diabetic_retinopathy,"Anyone with type 1 or type 2 diabetes can get diabetic retinopathy.

You're more at risk if you:

- have had diabetes for a long time
- have a persistently high blood glucose level
- have high blood pressure
- have high cholesterol
- develop a serious illness such as sepsis or pneumonia
- are pregnant
- are of Asian or Afro-Caribbean background

Reduce your risk of diabetic retinopathy
You can reduce your risk of developing diabetic retinopathy, or help stop it getting worse, by:
- controlling your blood glucose, blood pressure and cholesterol levels
- taking your diabetes medicine as prescribed
- attending all your screening appointments
- getting medical advice quickly if you notice any changes to your vision
- maintaining a healthy weight
- eating a healthy balanced diet , being physically active and stopping smoking
Prevent diabetic retinopathy

You can reduce your risk of developing diabetic retinopathy, or help stop it getting worse, by:

- controlling your blood glucose, blood pressure and cholesterol levels
- taking your diabetes medicine as prescribed
- attending all your screening appointments
- getting medical advice quickly if you notice any changes to your vision
- maintaining a healthy weight
- eating a healthy balanced diet , being physically active and stopping smoking

Prevent diabetic retinopathy",https://www2.hse.ie/conditions/diabetic-retinopathy/#risk-of-diabetic-retinopathy,/conditions/diabetic-retinopathy/
